alpha1,alpha2,MAE,time_s
1.5,1.5,,0.6779594580002595
1.5,1.5,,0.6410072079961537
1.5,1.5,30.0,0.6670592500013299
1.5,1.5,,0.6209462499973597
1.5,1.5,90.0,0.6834290000042529
1.5,1.5,40.0,0.6501762089974363
1.5,1.5,,0.6325762080014101
1.5,1.5,,0.6110065000029863
1.5,1.5,,0.6604629579960601
1.5,1.5,,0.6390557499980787
1.5,1.5,100.0,0.6053315829994972
1.5,1.5,,0.647400124995329
1.5,1.5,,0.670612333000463
1.5,1.5,,0.683910832995025
1.5,1.5,,0.9168620420023216
1.5,1.5,,0.6468257919987082
1.5,1.5,70.0,0.6425597499983269
1.5,1.5,,0.6372132090036757
1.5,1.5,,0.6318440420000115
1.5,1.5,90.0,0.5955380419982248
1.5,1.5,60.0,0.6239507080026669
1.5,1.5,,0.6589224999988801
1.5,1.5,,0.6186722089987597
1.5,1.5,,0.6909350839996478
1.5,1.5,,0.620575667002413
1.5,1.5,50.0,0.6497477090015309
1.5,1.5,,0.6634523329994408
1.5,1.5,,0.6731039579972276
1.5,1.5,,0.6080167919935775
1.5,1.5,,0.6715967499985709
1.5,1.5,30.0,0.6732229170011124
1.5,1.5,,0.7367184169997927
1.5,1.5,,0.6144419590054895
1.5,1.5,,0.6621769170014886
1.5,1.5,,0.6141792080015875
1.5,1.5,90.0,0.5471322499943199
1.5,1.5,90.0,0.6185520840008394
1.5,1.5,,0.623491375001322
1.5,1.5,50.0,0.6774527499946998
1.5,1.5,,0.7744590419970336
1.5,1.5,20.0,0.6636200409993762
1.5,1.5,0.0,0.6584102919950965
1.5,1.5,,0.6218349580012728
1.5,1.5,,0.6078271660007886
1.5,1.5,,0.6273932080002851
1.5,1.5,40.0,0.6525738749987795
1.5,1.5,,0.7794275409978582
1.5,1.5,80.0,0.935547332999704
1.5,1.5,,0.6839515829997254
1.5,1.5,,0.6961324590010918
1.5,1.5,,0.7986199590013712
1.5,1.5,,0.6126218749996042
1.5,1.5,90.0,0.6293730420002248
1.5,1.5,20.0,0.6088916670050821
1.5,1.5,,0.6663967499989667
1.5,1.5,,0.6726292910025222
1.5,1.5,,0.6348643750025076
1.5,1.5,60.0,0.6578786669997498
1.5,1.5,,0.6429047499987064
1.5,1.5,0.0,0.637329041994235
1.5,1.5,,0.6676205830008257
1.5,1.5,,0.6285622909999802
1.5,1.5,,0.81287612500455
1.5,1.5,,0.6303502500013565
1.5,1.5,,0.6303567080030916
1.5,1.5,,0.6484794999996666
1.5,1.5,,0.6073242920028861
1.5,1.5,,0.6526488749950659
1.5,1.5,,0.6477110830019228
1.5,1.5,0.0,0.647809000001871
1.5,1.5,,0.6371619169949554
1.5,1.5,50.0,0.8233854999998584
1.5,1.5,,0.5507781249980326
1.5,1.5,,0.5786271670003771
1.5,1.5,,0.6508851670005242
1.5,1.5,40.0,0.6518915829947218
1.5,1.5,70.0,0.6614404580031987
1.5,1.5,,0.6225211249984568
1.5,1.5,,0.629132332993322
1.5,1.5,,0.6606619579979451
1.5,1.5,0.0,0.6653596670003026
1.5,1.5,0.0,0.6189632919995347
1.5,1.5,,0.6649772089949693
1.5,1.5,,0.6913075409975136
1.5,1.5,0.0,0.6615025829960359
1.5,1.5,,0.6298759160054033
1.5,1.5,,0.656581917006406
1.5,1.5,,0.6572835829938413
1.5,1.5,20.0,0.6460369170017657
1.5,1.5,,0.6082181250021677
1.5,1.5,20.0,0.6546502499986673
1.5,1.5,,0.6381236660017748
1.5,1.5,,0.7632119999980205
1.5,1.5,,0.6858548749951296
1.5,1.5,,0.6231902500003343
1.5,1.5,70.0,0.700685625000915
1.5,1.5,,0.6726613749997341
1.5,1.5,,0.6286848340023425
1.5,1.5,,0.6421276659966679
1.5,1.5,,0.6022641669987934
1.5,1.5,,0.687133042003552
1.5,1.5,90.0,0.6519143749974319
1.5,1.5,,0.6072828750038752
1.5,1.5,20.0,0.7244554170029005
1.5,1.5,,0.6605983750050655
1.5,1.5,,0.6294144589992356
1.5,1.5,60.0,0.6254926249966957
1.5,1.5,70.0,0.6929266250008368
1.5,1.5,,0.6368130840055528
1.5,1.5,80.0,0.6503132500001811
1.5,1.5,,0.6543120829956024
1.5,1.5,30.0,0.6292462499986868
1.5,1.5,70.0,0.567792041998473
1.5,1.5,,0.6264669170050183
1.5,1.5,70.0,0.6129541660047835
1.5,1.5,,0.7505193329998292
1.5,1.5,,0.6444370829995023
1.5,1.5,,0.7251445840011002
1.5,1.5,,0.6530954999980167
1.5,1.5,90.0,0.6839854169957107
1.5,1.5,,0.7320289999988745
1.5,1.5,90.0,0.6965247499974794
1.5,1.5,80.0,0.6330840410009841
1.5,1.5,,0.6555604579989449
1.5,1.5,30.0,0.7378330830033519
1.5,1.5,,0.6422434159976547
1.5,1.5,,0.6033776670010411
1.5,1.5,10.0,0.6348651670050458
1.5,1.5,,0.6533749579975847
1.5,1.5,60.0,0.679404832997534
1.5,1.5,0.0,0.6362218340000254
1.5,1.5,30.0,0.6475293340045027
1.5,1.5,,0.6206492089986568
1.5,1.5,90.0,0.6504407909960719
1.5,1.5,,0.6410895000008168
1.5,1.5,90.0,0.6662006249971455
1.5,1.5,,0.6707932499994058
1.5,1.5,40.0,0.6492103330019745
1.5,1.5,,0.6556099169974914
1.5,1.5,70.0,0.645490292001341
1.5,1.5,100.0,0.6497967920004157
1.5,1.5,,0.8120327500000712
1.5,1.5,20.0,0.791170582997438
1.5,1.5,,0.6716874170015217
1.5,1.5,20.0,0.7194672499972512
1.5,1.5,,0.6875737500013201
1.5,1.5,,0.6420570829941425
1.5,1.5,,0.6473950829968089
1.5,1.5,,0.688124374995823
1.5,1.5,80.0,0.6539961669986951
1.5,1.5,,0.660965999995824
1.5,1.5,,0.6173557079964667
